Id,Nombre Establecimiento,Id Sector Económico,Descripción del Sector Económico,Latitud,Longitud,Área Geográfica
"2055307","TIENDA DE ROPA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48835879","-99.04536087","Nezahualcóyotl, Nezahualcóyotl"
"2054500","TIENDA DE ROPA LABIOS ROJOS","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48827264","-99.04476613","Nezahualcóyotl, Nezahualcóyotl"
"2124715","TIENDA EL SOL","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49181245","-99.06286201","Nezahualcóyotl, Nezahualcóyotl"
"2119939","TIENDA LA FAVORITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49490766","-99.06114271","Nezahualcóyotl, Nezahualcóyotl"
"2045356","TIENDA LA NUEVA UNION","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49220311","-99.05668610","Nezahualcóyotl, Nezahualcóyotl"
"8924755","TIENDA LA VENTANITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49132098","-99.04844696","Nezahualcóyotl, Nezahualcóyotl"
"2017321","TIENDA MARENCABA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49108790","-99.06105117","Nezahualcóyotl, Nezahualcóyotl"
"2124805","TIENDA MIX","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49201569","-99.06337463","Nezahualcóyotl, Nezahualcóyotl"
"2045450","TIENDA NATURISTA BRIAN 1","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","19.49207188","-99.05743467","Nezahualcóyotl, Nezahualcóyotl"
"9065416","TIENDA NATURISTA DIANATURA","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","19.48559060","-99.04764433","Nezahualcóyotl, Nezahualcóyotl"
"2014992","TIENDA VALLE","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49291283","-99.05980988","Nezahualcóyotl, Nezahualcóyotl"
"2284109","TIENDA VIRIS","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49284349","-99.06528685","Nezahualcóyotl, Nezahualcóyotl"
"2249595","TIENDA Y ABARROTES MICKY","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48965264","-99.06771183","Nezahualcóyotl, Nezahualcóyotl"
"2197003","TIENDAS 3 B","462112","Comercio al por menor en minisupers","19.49264169","-99.05887347","Nezahualcóyotl, Nezahualcóyotl"
"2249551","TIENDITA PATYLU","462112","Comercio al por menor en minisupers","19.49229204","-99.06517648","Nezahualcóyotl, Nezahualcóyotl"
"2034171","TLAPALERIA FERRE D20","467111","Comercio al por menor en ferreterías y tlapalerías","19.48810047","-99.05522549","Nezahualcóyotl, Nezahualcóyotl"
"1966175","TLAPALERIA PI-GU","467111","Comercio al por menor en ferreterías y tlapalerías","19.48435541","-99.04037783","Nezahualcóyotl, Nezahualcóyotl"
"2025488","TLAPALERIA TANIA","467111","Comercio al por menor en ferreterías y tlapalerías","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2053277","TLAPALERIA Y PINTURA MARIBEL","467111","Comercio al por menor en ferreterías y tlapalerías","19.48842722","-99.04533014","Nezahualcóyotl, Nezahualcóyotl"
"2282467","TOCINERIA Y FRITURAS EL CAMPEON","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2249557","TORTILLERIA GINA","461122","Comercio al por menor de carne de aves","19.49226286","-99.06398591","Nezahualcóyotl, Nezahualcóyotl"
"2040871","TUERCAS Y TORNILLERIA TRIPER","467111","Comercio al por menor en ferreterías y tlapalerías","19.48558215","-99.04759299","Nezahualcóyotl, Nezahualcóyotl"
"2018891","UNIFORMES","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48959216","-99.05741607","Nezahualcóyotl, Nezahualcóyotl"
"2029969","VELAS Y VELADORAS ALE","465913","Comercio al por menor de artículos religiosos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"8897993","VENTA DE ACCESORIOS DE POLICIA","463215","Comercio al por menor de bisutería y accesorios de vestir","19.48756968","-99.04903631","Nezahualcóyotl, Nezahualcóyotl"
"2053391","VENTA DE ALIMENTOS PARA ANIMALES","465911","Comercio al por menor de mascotas","19.48821986","-99.04542324","Nezahualcóyotl, Nezahualcóyotl"
"8457694","VENTA DE CARREOLAS USADAS","466410","Comercio al por menor de artículos usados","19.48563727","-99.03959576","Nezahualcóyotl, Nezahualcóyotl"
"2033377","VENTA DE DISCOS","465211","Comercio al por menor de discos y casetes","19.48894383","-99.05577642","Nezahualcóyotl, Nezahualcóyotl"
"1966006","VENTA DE DULCES Y CHICHARRONES SIN NOMBRE","461160","Comercio al por menor de dulces y materias primas para repostería","19.48533091","-99.03973053","Nezahualcóyotl, Nezahualcóyotl"
"2282873","VENTA DE DULCES Y GOLOSINAS DON TOÑO","461160","Comercio al por menor de dulces y materias primas para repostería","19.48651581","-99.03920565","Nezahualcóyotl, Nezahualcóyotl"
"2036381","VENTA DE GARAGE SIN NOMBRE","466410","Comercio al por menor de artículos usados","19.48827834","-99.05407638","Nezahualcóyotl, Nezahualcóyotl"
"2282624","VENTA DE GARAGE SIN NOMBRE","466111","Comercio al por menor de muebles para el hogar","19.48817771","-99.05381578","Nezahualcóyotl, Nezahualcóyotl"
"2049226","VENTA DE HUEVO","461190","Comercio al por menor de otros alimentos","19.48999546","-99.04937861","Nezahualcóyotl, Nezahualcóyotl"
"2055508","VENTA DE PIEZAS PARA ELECTRODOMESTICOS EL CHANGARRITO","466112","Comercio al por menor de electrodomésticos menores y aparatos de línea blanca","19.48806825","-99.04549132","Nezahualcóyotl, Nezahualcóyotl"
"2026404","VENTA DE REGALOS ALAIN","465912","Comercio al por menor de regalos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2053831","VENTA DE ROPA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48839140","-99.04534622","Nezahualcóyotl, Nezahualcóyotl"
"8924754","VENTA DE ROPA BLACK BUBBA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48777690","-99.05246812","Nezahualcóyotl, Nezahualcóyotl"
"2046786","VENTA DE ROPA FER","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49268588","-99.05457197","Nezahualcóyotl, Nezahualcóyotl"
"2027935","VERDULERIA SIN NOMBRE","461130","Comercio al por menor de frutas y verduras frescas","19.49157858","-99.05646240","Nezahualcóyotl, Nezahualcóyotl"
"2026831","VICERAS DE RES DANY","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2027153","VICERAS EDUARDO","461121","Comercio al por menor de carnes rojas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"8104831","VICO SPORT ROPA DEPORTIVA","465215","Comercio al por menor de artículos y aparatos deportivos","19.48666603","-99.05393673","Nezahualcóyotl, Nezahualcóyotl"
"2282417","VIDRIO Y ALUMINIO","467114","Comercio al por menor de vidrios y espejos","19.49285209","-99.05449724","Nezahualcóyotl, Nezahualcóyotl"
"2044945","VIDRIO Y ALUMINIO BERNAL","467114","Comercio al por menor de vidrios y espejos","19.49181367","-99.05570340","Nezahualcóyotl, Nezahualcóyotl"
"2118284","VINOS Y ABARROTES SOLARES","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49503045","-99.06515743","Nezahualcóyotl, Nezahualcóyotl"
"2054048","VISERAS ENRIQUE","461121","Comercio al por menor de carnes rojas","19.48805773","-99.04549604","Nezahualcóyotl, Nezahualcóyotl"
"2282753","VITHYA MUEBLES Y DECORACIONES","466111","Comercio al por menor de muebles para el hogar","19.48622959","-99.04827656","Nezahualcóyotl, Nezahualcóyotl"
"7764549","VITRALES","467114","Comercio al por menor de vidrios y espejos","19.48911981","-99.04687258","Nezahualcóyotl, Nezahualcóyotl"
"7764722","WAGEN TEILE VENTA DE ACCESORIOS PARA CARRO","468211","Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones","19.48512503","-99.04481581","Nezahualcóyotl, Nezahualcóyotl"
"2196993","WESTCOAST COMUNICATIONS","466212","Comercio al por menor de teléfonos y otros aparatos de comunicación","19.49237033","-99.05818464","Nezahualcóyotl, Nezahualcóyotl"
"7764887","XANATH VESTIDOS PARA NIÑA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48974102","-99.05774781","Nezahualcóyotl, Nezahualcóyotl"
"2054833","ZAPATERIA","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","19.48845776","-99.04531642","Nezahualcóyotl, Nezahualcóyotl"
"2056029","ZAPATERIA","463310","Comercio al por menor de calzado","19.48827355","-99.04539914","Nezahualcóyotl, Nezahualcóyotl"
"2282450","ZAPATERIA CHAVEZ","463310","Comercio al por menor de calzado","19.49160038","-99.05651944","Nezahualcóyotl, Nezahualcóyotl"
"2029862","ZAPATERIA ESTRELLITA","463310","Comercio al por menor de calzado","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"6352619","ZAPATERÍA LA MODA SUCURSAL VALLE DE ARAGÓN","463310","Comercio al por menor de calzado","19.48888825","-99.04710281","Nezahualcóyotl, Nezahualcóyotl"
"2116121","ZAPATERIA Y REGALOS","465111","Comercio al por menor de artículos de perfumería y cosméticos","19.49770051","-99.06279877","Nezahualcóyotl, Nezahualcóyotl"
"6352539","ZERMAT","465111","Comercio al por menor de artículos de perfumería y cosméticos","19.49226175","-99.05476264","Nezahualcóyotl, Nezahualcóyotl"
"2028127","ZONA CERO","465211","Comercio al por menor de discos y casetes","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
