Id,Nombre Establecimiento,Id Sector Económico,Descripción del Sector Económico,Latitud,Longitud,Área Geográfica
8528909,BONITA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43752364,-99.12399496,"Cuauhtémoc, Cuauhtémoc"
1040401,BOTANAS FAMA,461190,Comercio al por menor de otros alimentos,19.42824215,-99.14280143,"Cuauhtémoc, Cuauhtémoc"
9310069,BOTANICALS,465919,Comercio al por menor de otros artículos de uso personal,19.43281286,-99.13628457,"Cuauhtémoc, Cuauhtémoc"
6304418,BOTONES SUPER SA,463113,Comercio al por menor de artículos de mercería y bonetería,19.43032014,-99.13518398,"Cuauhtémoc, Cuauhtémoc"
984351,BOUTIQUE BEATRICE,463214,"Comercio al por menor de disfraces, vestimenta regional y vestidos de novia",19.44073251,-99.13705288,"Cuauhtémoc, Cuauhtémoc"
886128,BOUTIQUE FERNANDA,463214,"Comercio al por menor de disfraces, vestimenta regional y vestidos de novia",19.43787593,-99.13563485,"Cuauhtémoc, Cuauhtémoc"
1010897,BOYSTOYS NOVELTIES,465919,Comercio al por menor de otros artículos de uso personal,19.43266526,-99.14065241,"Cuauhtémoc, Cuauhtémoc"
1023115,BROQUELES CG,465112,Comercio al por menor de artículos de joyería y relojes,19.43263912,-99.13531354,"Cuauhtémoc, Cuauhtémoc"
7756858,BRUKELLUM,465112,Comercio al por menor de artículos de joyería y relojes,19.43263912,-99.13531354,"Cuauhtémoc, Cuauhtémoc"
6304282,BRUNO CORZA    SUCURSAL  CENTRO,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43448134,-99.13930568,"Cuauhtémoc, Cuauhtémoc"
8625975,BRUSH BRUSH DON ANGEL,465111,Comercio al por menor de artículos de perfumería y cosméticos,19.43437247,-99.12983129,"Cuauhtémoc, Cuauhtémoc"
8625870,BUBBLE WORD,465912,Comercio al por menor de regalos,19.43791565,-99.12756242,"Cuauhtémoc, Cuauhtémoc"
7756878,BUNNY CASES,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
6325519,C&A,462210,Comercio al por menor en tiendas departamentales,19.43095065,-99.13421992,"Cuauhtémoc, Cuauhtémoc"
8904474,C.T.R. DISTRIBUIDORES,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43009306,-99.13966058,"Cuauhtémoc, Cuauhtémoc"
8625691,CABLE EXPRESS,465216,Comercio al por menor de instrumentos musicales,19.43050296,-99.13885057,"Cuauhtémoc, Cuauhtémoc"
7756563,CACHITO MIO,465311,Comercio al por menor de artículos de papelería,19.4266443,-99.1278237,"Cuauhtémoc, Cuauhtémoc"
8529485,CACHUCHAS YAMI,463218,Comercio al por menor de sombreros,19.44010053,-99.13731156,"Cuauhtémoc, Cuauhtémoc"
8896516,CALIGRAMA LIBROS,465312,Comercio al por menor de libros,19.43292824,-99.13241383,"Cuauhtémoc, Cuauhtémoc"
1000904,CALZADO GOYA,463310,Comercio al por menor de calzado,19.43586065,-99.13793083,"Cuauhtémoc, Cuauhtémoc"
6318126,CALZADO MAQUINADO,463310,Comercio al por menor de calzado,19.43153477,-99.12485737,"Cuauhtémoc, Cuauhtémoc"
990980,CAMELOT GAMES,465212,Comercio al por menor de juguetes,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
1000870,CAMILA,463214,"Comercio al por menor de disfraces, vestimenta regional y vestidos de novia",19.43572055,-99.13596166,"Cuauhtémoc, Cuauhtémoc"
989367,CAMISERIA BOLIVAR,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43323007,-99.1393946,"Cuauhtémoc, Cuauhtémoc"
887989,CAMISERIA MADRID,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43257936,-99.13901081,"Cuauhtémoc, Cuauhtémoc"
1043961,CAMISERIA NEW LIFE,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.42569411,-99.13212323,"Cuauhtémoc, Cuauhtémoc"
1000700,CANASTAS MISIONEROS,465215,Comercio al por menor de artículos y aparatos deportivos,19.4265002,-99.12692863,"Cuauhtémoc, Cuauhtémoc"
992815,CANDILERIA E ILUMINACION,466314,Comercio al por menor de lámparas ornamentales y candiles,19.43120031,-99.14182082,"Cuauhtémoc, Cuauhtémoc"
991080,CANITO TOYS,465212,Comercio al por menor de juguetes,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
888209,CAPA DE OZONO,463310,Comercio al por menor de calzado,19.43527889,-99.13553611,"Cuauhtémoc, Cuauhtémoc"
8859677,CAPITAL TEXTIL,463111,Comercio al por menor de telas,19.42991726,-99.13306999,"Cuauhtémoc, Cuauhtémoc"
8625792,CAPITOL RETAIL WAREHOUSE,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43521733,-99.13601661,"Cuauhtémoc, Cuauhtémoc"
6764593,CARACOL PURPURA,465915,Comercio al por menor en tiendas de artesanías,19.43281286,-99.13628457,"Cuauhtémoc, Cuauhtémoc"
991037,CARD CASEL GAMES,465313,Comercio al por menor de revistas y periódicos,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
1005767,CARDEREL,465112,Comercio al por menor de artículos de joyería y relojes,19.43447319,-99.13494752,"Cuauhtémoc, Cuauhtémoc"
888092,CAREMEX,465112,Comercio al por menor de artículos de joyería y relojes,19.43263912,-99.13531354,"Cuauhtémoc, Cuauhtémoc"
997901,CARIRITAS Y GESTOS,463212,Comercio al por menor de ropa de bebé,19.43254852,-99.126178,"Cuauhtémoc, Cuauhtémoc"
6318576,CARL ZEISS VISION MEXICO,464121,Comercio al por menor de lentes,19.43328045,-99.13480398,"Cuauhtémoc, Cuauhtémoc"
1001643,CARNICERIA LA FORTUNA,461121,Comercio al por menor de carnes rojas,19.43953434,-99.1355562,"Cuauhtémoc, Cuauhtémoc"
997921,CARNICERIA LA SANTISIMA,461121,Comercio al por menor de carnes rojas,19.43288734,-99.12695589,"Cuauhtémoc, Cuauhtémoc"
1031072,CARNICERIA LA VICTORIA,461121,Comercio al por menor de carnes rojas,19.42489603,-99.13148364,"Cuauhtémoc, Cuauhtémoc"
1031110,CARNICERIA PAOLA,461121,Comercio al por menor de carnes rojas,19.42489603,-99.13148364,"Cuauhtémoc, Cuauhtémoc"
7756709,CAROLS,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42852368,-99.14180952,"Cuauhtémoc, Cuauhtémoc"
1000479,CARSOT PAPELERIA,465311,Comercio al por menor de artículos de papelería,19.42773025,-99.12749531,"Cuauhtémoc, Cuauhtémoc"
7744136,CASA ADRIANAXVAÑOS VESTIDOS,463214,"Comercio al por menor de disfraces, vestimenta regional y vestidos de novia",19.43892672,-99.13547504,"Cuauhtémoc, Cuauhtémoc"
1001661,CASA ANA BELEN,463214,"Comercio al por menor de disfraces, vestimenta regional y vestidos de novia",19.43894936,-99.13629894,"Cuauhtémoc, Cuauhtémoc"
997898,CASA BECERRIL,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43244556,-99.12619192,"Cuauhtémoc, Cuauhtémoc"
1031147,CASA BETO,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",19.42489603,-99.13148364,"Cuauhtémoc, Cuauhtémoc"
1007852,CASA BUENDIA,463111,Comercio al por menor de telas,19.43369373,-99.1288482,"Cuauhtémoc, Cuauhtémoc"
997888,CASA CARLITOS,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43297395,-99.1268221,"Cuauhtémoc, Cuauhtémoc"
997902,CASA CHAYITO,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43235978,-99.12620351,"Cuauhtémoc, Cuauhtémoc"
9079387,CASA CHIQUIS,463216,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,19.42569411,-99.13212323,"Cuauhtémoc, Cuauhtémoc"
989260,CASA CUESTA,463111,Comercio al por menor de telas,19.43237271,-99.13742277,"Cuauhtémoc, Cuauhtémoc"
1041958,CASA EZQUIVEL,461110,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",19.42804715,-99.14344288,"Cuauhtémoc, Cuauhtémoc"
989317,CASA GALICIA,464121,Comercio al por menor de lentes,19.43342332,-99.13730469,"Cuauhtémoc, Cuauhtémoc"
981838,CASA GANESHA,465912,Comercio al por menor de regalos,19.43990097,-99.13296595,"Cuauhtémoc, Cuauhtémoc"
999917,CASA GARCIA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43079263,-99.12568063,"Cuauhtémoc, Cuauhtémoc"
1008131,CASA GARQUE,465212,Comercio al por menor de juguetes,19.43363821,-99.12878245,"Cuauhtémoc, Cuauhtémoc"
886756,CASA GELY,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43771206,-99.12391167,"Cuauhtémoc, Cuauhtémoc"
1031219,CASA HERNANDEZ,465213,Comercio al por menor de bicicletas,19.42581632,-99.128106,"Cuauhtémoc, Cuauhtémoc"
977238,CASA HERRERA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43567502,-99.12747116,"Cuauhtémoc, Cuauhtémoc"
989316,CASA JULIOS,464121,Comercio al por menor de lentes,19.43342332,-99.13730469,"Cuauhtémoc, Cuauhtémoc"
977241,CASA LINDA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43567502,-99.12747116,"Cuauhtémoc, Cuauhtémoc"
997938,CASA LUNA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43240599,-99.12701745,"Cuauhtémoc, Cuauhtémoc"
999989,CASA LUNA,465919,Comercio al por menor de otros artículos de uso personal,19.42912505,-99.12625533,"Cuauhtémoc, Cuauhtémoc"
1005768,CASA LUPITA,465112,Comercio al por menor de artículos de joyería y relojes,19.43447319,-99.13494752,"Cuauhtémoc, Cuauhtémoc"
1041957,CASA MARI,467115,Comercio al por menor de artículos para la limpieza,19.42804925,-99.14347177,"Cuauhtémoc, Cuauhtémoc"
886060,CASA MARIA TERESA,463214,"Comercio al por menor de disfraces, vestimenta regional y vestidos de novia",19.43893434,-99.13619554,"Cuauhtémoc, Cuauhtémoc"
1040392,CASA MARIN,461190,Comercio al por menor de otros alimentos,19.42828042,-99.14279678,"Cuauhtémoc, Cuauhtémoc"
998942,CASA MONICHE,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.4319126,-99.12796681,"Cuauhtémoc, Cuauhtémoc"
1044588,CASA NIEVES VENTA DE PLASTICOS PARA EL HOGAR,467115,Comercio al por menor de artículos para la limpieza,19.42481135,-99.12805022,"Cuauhtémoc, Cuauhtémoc"
1031236,CASA RICARDO,463111,Comercio al por menor de telas,19.42477099,-99.12816634,"Cuauhtémoc, Cuauhtémoc"
8842066,CASA RODRIGUEZ,463111,Comercio al por menor de telas,19.43293767,-99.12648873,"Cuauhtémoc, Cuauhtémoc"
997906,CASA RODRIGUEZ,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43220506,-99.12627328,"Cuauhtémoc, Cuauhtémoc"
1013711,CASA TONER,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.4310641,-99.14105218,"Cuauhtémoc, Cuauhtémoc"
1013688,CASA TONER,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43091067,-99.14000865,"Cuauhtémoc, Cuauhtémoc"
7825026,CASE ANA WALLET,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
989246,CASIMIRES AMERICA,463111,Comercio al por menor de telas,19.43328066,-99.13632032,"Cuauhtémoc, Cuauhtémoc"
888192,CASIMIREZ D. PEREZ,463111,Comercio al por menor de telas,19.43470672,-99.13599412,"Cuauhtémoc, Cuauhtémoc"
9068438,CASTLE GAMES,465212,Comercio al por menor de juguetes,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
896893,CASUAL MORALES,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.42569406,-99.13212281,"Cuauhtémoc, Cuauhtémoc"
6353249,CCK ZOCALO,462112,Comercio al por menor en minisupers,19.43315748,-99.13464264,"Cuauhtémoc, Cuauhtémoc"
6325580,CDC GROUP,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43203992,-99.14697564,"Cuauhtémoc, Cuauhtémoc"
6325567,CDC GROUP,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43111076,-99.14068326,"Cuauhtémoc, Cuauhtémoc"
6325581,CDC GROUP,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.4314808,-99.14220212,"Cuauhtémoc, Cuauhtémoc"
9142830,CECETEC,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
9105240,CECETEC,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
9103150,CECETEC,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
8337238,CECETEC,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43399721,-99.14076442,"Cuauhtémoc, Cuauhtémoc"
990897,CECETEC,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
9175382,CECETEC,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
9111985,CECETEC,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
6200664,CEL TERESA,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
892740,CELL CENTER VENTA DE ACCESORIOS TELEFONICOS,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
892752,CELL HOME ACCESORIOS CELULARES,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
892649,CELL PLAZA ACCESORIOS DE CELULAR,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
7756411,CELL TECHNOLOGY58,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43329089,-99.14088403,"Cuauhtémoc, Cuauhtémoc"
6772870,CELULANDIA DISTRIBUIDOR DE CELULARES INMOVIL,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43399721,-99.14076442,"Cuauhtémoc, Cuauhtémoc"
9074527,CELULARES 33,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
990895,CELULARES 33,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
990953,CELULARES 33,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
9149859,CELULARES33,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
997913,CENTER MODA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.4322793,-99.12680435,"Cuauhtémoc, Cuauhtémoc"
7756299,CENTRAL,464121,Comercio al por menor de lentes,19.433587,-99.13773049,"Cuauhtémoc, Cuauhtémoc"
6319472,CENTRO,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43043172,-99.13596986,"Cuauhtémoc, Cuauhtémoc"
8337866,CENTRO AUDITIVO 0 Y 2,464122,Comercio al por menor de artículos ortopédicos,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
9120295,CENTRO CELL,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
969609,CENTRO DE ARTESANIAS DE PLATA,465112,Comercio al por menor de artículos de joyería y relojes,19.4376642,-99.13142014,"Cuauhtémoc, Cuauhtémoc"
1022939,CENTRO DE SERVICIO LA HORA DE MEXICO,465112,Comercio al por menor de artículos de joyería y relojes,19.4327966,-99.13528877,"Cuauhtémoc, Cuauhtémoc"
1013669,CENTRO DE SERVICIO NUEVA GENERACION,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43103372,-99.1408456,"Cuauhtémoc, Cuauhtémoc"
7756762,CENTRO DE SERVICIOS DE LIMN,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42815779,-99.14169098,"Cuauhtémoc, Cuauhtémoc"
9102794,CENTRO INTEGRAL OPTICO,464121,Comercio al por menor de lentes,19.43443196,-99.13763394,"Cuauhtémoc, Cuauhtémoc"
888055,CENTRO ÓPTICO VISUAL,464121,Comercio al por menor de lentes,19.43409971,-99.13599,"Cuauhtémoc, Cuauhtémoc"
1000706,CENTRO SKATE,465215,Comercio al por menor de artículos y aparatos deportivos,19.42596537,-99.12779402,"Cuauhtémoc, Cuauhtémoc"
999988,CERAMICAS SAMUDIO,466319,Comercio al por menor de otros artículos para la decoración de interiores,19.42912106,-99.12631276,"Cuauhtémoc, Cuauhtémoc"
1004068,CERERIA LA PURISIMA,465919,Comercio al por menor de otros artículos de uso personal,19.43837857,-99.13178414,"Cuauhtémoc, Cuauhtémoc"
986560,CERRAJERIA Y FERRETERIA,467111,Comercio al por menor en ferreterías y tlapalerías,19.43473738,-99.14750421,"Cuauhtémoc, Cuauhtémoc"
886393,CH SUNGLASSES,464121,Comercio al por menor de lentes,19.43820022,-99.13096568,"Cuauhtémoc, Cuauhtémoc"
7757395,CHAMARRAS Y PANTALONES,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43756083,-99.12434344,"Cuauhtémoc, Cuauhtémoc"
890592,CHAMPS CELULARES,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.43389333,-99.14100898,"Cuauhtémoc, Cuauhtémoc"
888420,CHANCLAS,463310,Comercio al por menor de calzado,19.43222373,-99.13527902,"Cuauhtémoc, Cuauhtémoc"
1023072,CHAPERÍA LA FOX,465112,Comercio al por menor de artículos de joyería y relojes,19.43330577,-99.13568571,"Cuauhtémoc, Cuauhtémoc"
7756861,CHAPERIA LA FOX,465112,Comercio al por menor de artículos de joyería y relojes,19.43330577,-99.13568571,"Cuauhtémoc, Cuauhtémoc"
7825029,CHARIS ACCESORIOS,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
1043964,CHARLY VENTA DE ROPA,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.42569411,-99.13212323,"Cuauhtémoc, Cuauhtémoc"
892667,CHATIS ACCESORIOS PARA CELULAR,466212,Comercio al por menor de teléfonos y otros aparatos de comunicación,19.42842305,-99.14182419,"Cuauhtémoc, Cuauhtémoc"
9175829,CHATOS Y POBRES,465313,Comercio al por menor de revistas y periódicos,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
1004053,CHEN PYO LEE,463218,Comercio al por menor de sombreros,19.43906737,-99.13132988,"Cuauhtémoc, Cuauhtémoc"
997896,CHICKY BABYS,463212,Comercio al por menor de ropa de bebé,19.43251698,-99.12618227,"Cuauhtémoc, Cuauhtémoc"
998933,CHILES SECOS Y SECOS,461140,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",19.43136511,-99.12723625,"Cuauhtémoc, Cuauhtémoc"
6884826,CHILIM BALAM,461160,Comercio al por menor de dulces y materias primas para repostería,19.43360512,-99.13411852,"Cuauhtémoc, Cuauhtémoc"
8859861,CHIPILINES,461140,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",19.43281355,-99.13628445,"Cuauhtémoc, Cuauhtémoc"
887596,CHLS PLATERIA,465112,Comercio al por menor de artículos de joyería y relojes,19.43390931,-99.13920311,"Cuauhtémoc, Cuauhtémoc"
6320206,CHRISALIM MEXICO,467115,Comercio al por menor de artículos para la limpieza,19.42352427,-99.12994311,"Cuauhtémoc, Cuauhtémoc"
6737552,CHRISALIM MEXICO SA DE CV,467115,Comercio al por menor de artículos para la limpieza,19.42360743,-99.13058345,"Cuauhtémoc, Cuauhtémoc"
1000712,CICLOPARTES PARA BICICLETAS Y TRICICLOS,465213,Comercio al por menor de bicicletas,19.42592554,-99.12753641,"Cuauhtémoc, Cuauhtémoc"
1000695,CIELITO LINDO,465912,Comercio al por menor de regalos,19.4266443,-99.1278237,"Cuauhtémoc, Cuauhtémoc"
888663,CINDERELLA,463215,Comercio al por menor de bisutería y accesorios de vestir,19.43450072,-99.12967546,"Cuauhtémoc, Cuauhtémoc"
887769,CINEMARK,465211,Comercio al por menor de discos y casetes,19.43431242,-99.13789636,"Cuauhtémoc, Cuauhtémoc"
9119777,CINTURONES RANGEL,463216,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,19.44051772,-99.13115745,"Cuauhtémoc, Cuauhtémoc"
891624,CINTURONES Y HEBILLAS,463215,Comercio al por menor de bisutería y accesorios de vestir,19.42940422,-99.13314596,"Cuauhtémoc, Cuauhtémoc"
6763246,CIRCULO K GANTE 7134,462112,Comercio al por menor en minisupers,19.43276656,-99.13959816,"Cuauhtémoc, Cuauhtémoc"
6763420,CIRCULO K MADERO 7089,462112,Comercio al por menor en minisupers,19.43398551,-99.14038665,"Cuauhtémoc, Cuauhtémoc"
6763422,CIRCULO K PLAZA DE LA 7104,462112,Comercio al por menor en minisupers,19.43204604,-99.13481183,"Cuauhtémoc, Cuauhtémoc"
6763220,CIRCULO K ZOCALO 7090,462112,Comercio al por menor en minisupers,19.43313282,-99.1344694,"Cuauhtémoc, Cuauhtémoc"
1013600,CK CONSUMIBLES Y EQUIPO DE COMPUTO,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43082329,-99.14123961,"Cuauhtémoc, Cuauhtémoc"
998786,CLEAR VISION OPTICA,464121,Comercio al por menor de lentes,19.43495148,-99.13702297,"Cuauhtémoc, Cuauhtémoc"
1031238,CLERIS MAYO,467115,Comercio al por menor de artículos para la limpieza,19.42381193,-99.1282706,"Cuauhtémoc, Cuauhtémoc"
9179980,COC0 GABY,461160,Comercio al por menor de dulces y materias primas para repostería,19.42515304,-99.12674121,"Cuauhtémoc, Cuauhtémoc"
8625861,COCOAN BOUTIQUE,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
981779,COJINES COLONIALES Y RUSTICOS,463112,Comercio al por menor de blancos,19.4400053,-99.13183863,"Cuauhtémoc, Cuauhtémoc"
9214685,COLECCIONABLES 61,465912,Comercio al por menor de regalos,19.43361231,-99.14105349,"Cuauhtémoc, Cuauhtémoc"
6323931,COMERCIAL ALFORAMA TACUBA,466114,"Comercio al por menor de cristalería, loza y utensilios de cocina",19.43519988,-99.13411932,"Cuauhtémoc, Cuauhtémoc"
6323929,COMERCIAL ANFORAMA,466114,"Comercio al por menor de cristalería, loza y utensilios de cocina",19.43270303,-99.1353035,"Cuauhtémoc, Cuauhtémoc"
981752,COMERCIAL CAMIS,465912,Comercio al por menor de regalos,19.44004289,-99.13155713,"Cuauhtémoc, Cuauhtémoc"
6320087,COMERCIAL MOPEK,465112,Comercio al por menor de artículos de joyería y relojes,19.43261532,-99.13531729,"Cuauhtémoc, Cuauhtémoc"
992808,COMERCIALIZACION DE ACCESORIOS DE COMPUTO BLACK PINK MEMORY,466211,"Comercio al por menor de mobiliario, equipo y accesorios de cómputo",19.43085973,-99.14230056,"Cuauhtémoc, Cuauhtémoc"
6885443,COMERCIALIZADORA ALMACENES GARCIA DE MEXICO,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.42694954,-99.13400061,"Cuauhtémoc, Cuauhtémoc"
989345,COMERCIALIZADORA ANDRE MUNDO VISION,464121,Comercio al por menor de lentes,19.43317359,-99.13734905,"Cuauhtémoc, Cuauhtémoc"
889680,COMERCIALIZADORA ANGEL,465311,Comercio al por menor de artículos de papelería,19.42639305,-99.12691367,"Cuauhtémoc, Cuauhtémoc"
1031048,COMERCIALIZADORA CORSETERA DEL CENTRO,463213,Comercio al por menor de lencería,19.42565238,-99.13118234,"Cuauhtémoc, Cuauhtémoc"
981766,COMERCIALIZADORA DE CINTURONES,463216,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,19.44051772,-99.13115745,"Cuauhtémoc, Cuauhtémoc"
6201778,COMERCIALIZADORA DE POLLO HERMANOS CAMPA,461122,Comercio al por menor de carne de aves,19.42840376,-99.14296812,"Cuauhtémoc, Cuauhtémoc"
890606,COMERCIALIZADORA DOMESTICA MOANLA,466112,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,19.43277141,-99.14662081,"Cuauhtémoc, Cuauhtémoc"
972278,COMERCIALIZADORA EVA,466112,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,19.43789938,-99.12741561,"Cuauhtémoc, Cuauhtémoc"
9077443,COMERCIALIZADORA GONZ,465912,Comercio al por menor de regalos,19.43916833,-99.13326812,"Cuauhtémoc, Cuauhtémoc"
892998,COMERCIALIZADORA JAZEL,466311,"Comercio al por menor de alfombras, cortinas, tapices y similares",19.42823671,-99.14599324,"Cuauhtémoc, Cuauhtémoc"
1010836,COMERCIALIZADORA KAMALA,465919,Comercio al por menor de otros artículos de uso personal,19.43193592,-99.14074992,"Cuauhtémoc, Cuauhtémoc"
1014018,COMERCIALIZADORA LA EDUCADORA SIGLO XIX,465212,Comercio al por menor de juguetes,19.42975521,-99.13721839,"Cuauhtémoc, Cuauhtémoc"
1008106,"COMERCIALIZADORA MARY Y DANIEL, S.A. DE C.V.",463113,Comercio al por menor de artículos de mercería y bonetería,19.43438549,-99.12861815,"Cuauhtémoc, Cuauhtémoc"
6803881,COMERCIALIZADORA MEZA Y ASOCIADOS,464121,Comercio al por menor de lentes,19.43413741,-99.13828369,"Cuauhtémoc, Cuauhtémoc"
989743,COMERCIALIZADORA MEZA Y ASOCIADOS,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
887732,COMERCIALIZADORA MEZA Y ASOCIADOS,464121,Comercio al por menor de lentes,19.43395315,-99.13831289,"Cuauhtémoc, Cuauhtémoc"
7756838,COMERCIALIZADORA ORIGINALES EXCLUSIVOS MIZHI,463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43480807,-99.12483968,"Cuauhtémoc, Cuauhtémoc"
887093,COMERCIALIZADORA RG,463213,Comercio al por menor de lencería,19.43489126,-99.12522314,"Cuauhtémoc, Cuauhtémoc"
7756964,COMERCIO AL POR MENOR DE ARTÍCULOS DE JOYERÍA Y RELOJES,465112,Comercio al por menor de artículos de joyería y relojes,19.43275188,-99.13520029,"Cuauhtémoc, Cuauhtémoc"
969615,COMERCIO AL POR MENOR DE ARTÍCULOS DE JOYERÍA Y RELOJES,465112,Comercio al por menor de artículos de joyería y relojes,19.43775692,-99.13140809,"Cuauhtémoc, Cuauhtémoc"
8625988,COMERCIO AL POR MENOR DE ARTÍCULOS DE JOYERÍA Y RELOJES,465112,Comercio al por menor de artículos de joyería y relojes,19.433322,-99.13579658,"Cuauhtémoc, Cuauhtémoc"
976191,"COMERCIO AL POR MENOR DE ROPA, EXCEPTO DE BEBÉ Y LENCERÍA",463211,"Comercio al por menor de ropa, excepto de bebé y lencería",19.43785343,-99.12388263,"Cuauhtémoc, Cuauhtémoc"
